routine	key	size	epopenblas-omp1	epopenblas-omp4	parallel-blas-omp1	parallel-blas-omp4	migrated-serial	mig_par_omp1	mig_par_omp4	mig_ep_omp1	mig_ep_omp4
ytbsv	LCU/x2	128	2.9635	3.3300	3.3324	3.3249	3.2658	3.2658	3.2629	3.1144	3.2192
ytbsv	LCU/x2	256	3.0360	3.2033	3.1940	3.1038	3.1315	3.1315	2.6224	2.9485	3.1095
ytbsv	LCU/x2	512	0.0460	0.0460	0.0451	0.0460	0.0460	0.0460	0.0460	0.0459	0.0460
ytbsv	LCU/x2	1024	0.0196	0.0197	0.0197	0.0196	0.0196	0.0196	0.0197	0.0197	0.0197
ytbsv	LNN	128	2.0702	2.0689	2.0698	2.0718	2.0665	2.0665	1.5854	2.0667	2.0673
ytbsv	LNN	256	2.0092	2.0096	2.0094	1.8718	2.0074	2.0074	1.9904	1.9907	2.0086
ytbsv	LNN	512	0.0515	0.0516	0.0515	0.0516	0.0516	0.0516	0.0516	0.0509	0.0507
ytbsv	LNN	1024	0.0194	0.0197	0.0196	0.0195	0.0196	0.0196	0.0196	0.0196	0.0195
ytbsv	LNN/x-1	128	2.1815	2.1883	2.1728	2.1747	2.1808	2.1808	2.1777	2.1807	2.1802
ytbsv	LNN/x-1	256	2.1263	1.7793	2.1109	2.1101	2.1164	2.1164	2.0958	2.1170	1.9891
ytbsv	LNN/x-1	512	0.0518	0.0518	0.0518	0.0518	0.0518	0.0518	0.0517	0.0517	0.0517
ytbsv	LNN/x-1	1024	0.0198	0.0196	0.0198	0.0197	0.0197	0.0197	0.0197	0.0197	0.0196
ytbsv	LNN/x2	128	2.1894	2.1426	2.1759	2.1710	2.1775	2.1775	2.1391	2.1808	2.1301
ytbsv	LNN/x2	256	2.1261	2.0811	2.0933	1.8824	2.1153	2.1153	2.0722	2.1170	2.0716
ytbsv	LNN/x2	512	0.0518	0.0510	0.0517	0.0517	0.0516	0.0516	0.0515	0.0518	0.0518
ytbsv	LNN/x2	1024	0.0197	0.0196	0.0197	0.0197	0.0196	0.0196	0.0195	0.0197	0.0197
ytbsv	LNU	128	2.2480	2.2057	2.2373	2.2409	2.2313	2.2313	2.2273	1.9300	2.2250
ytbsv	LNU	256	2.1127	2.1726	2.1691	2.1687	2.1567	2.1567	2.1178	2.1591	2.1585
ytbsv	LNU	512	0.0435	0.0440	0.0432	0.0430	0.0432	0.0432	0.0439	0.0439	0.0438
ytbsv	LNU	1024	0.0196	0.0198	0.0197	0.0197	0.0197	0.0197	0.0197	0.0197	0.0197
ytbsv	LNU/x-1	128	2.3618	2.3175	2.3644	2.3590	2.3490	2.3490	2.3501	2.3520	2.3384
ytbsv	LNU/x-1	256	2.2877	2.2371	2.2427	2.2868	2.2772	2.2772	2.2534	2.2779	2.2377
ytbsv	LNU/x-1	512	0.0439	0.0440	0.0439	0.0431	0.0439	0.0439	0.0436	0.0433	0.0439
ytbsv	LNU/x-1	1024	0.0198	0.0198	0.0198	0.0198	0.0198	0.0198	0.0195	0.0195	0.0197
ytbsv	LNU/x2	128	2.3227	2.1775	2.3649	2.3590	2.3519	2.3519	2.3508	2.3522	2.2291
ytbsv	LNU/x2	256	2.2871	2.2876	2.2638	2.2881	2.2747	2.2747	2.2331	2.2562	2.2779
ytbsv	LNU/x2	512	0.0440	0.0440	0.0440	0.0433	0.0439	0.0439	0.0439	0.0439	0.0440
ytbsv	LNU/x2	1024	0.0197	0.0197	0.0197	0.0196	0.0198	0.0198	0.0198	0.0198	0.0197
ytbsv	LTN	128	3.0674	3.2812	3.0870	2.7944	3.0945	3.0945	3.0194	2.8925	3.0918
ytbsv	LTN	256	2.8507	3.0834	2.9543	2.9102	2.9662	2.9662	2.9331	2.7094	2.9088
ytbsv	LTN	512	0.0547	0.0548	0.0547	0.0547	0.0548	0.0548	0.0547	0.0548	0.0548
ytbsv	LTN	1024	0.0199	0.0199	0.0198	0.0199	0.0199	0.0199	0.0198	0.0197	0.0199
ytbsv	LTN/x-1	128	3.2169	3.2001	3.1570	3.0786	3.0417	3.0417	2.9677	2.9565	3.0396
ytbsv	LTN/x-1	256	2.9807	3.0228	3.0266	2.9062	2.8163	2.8163	2.8135	2.8377	2.8534
ytbsv	LTN/x-1	512	0.0547	0.0547	0.0546	0.0545	0.0547	0.0547	0.0549	0.0547	0.0548
ytbsv	LTN/x-1	1024	0.0197	0.0199	0.0198	0.0198	0.0198	0.0198	0.0197	0.0199	0.0199
ytbsv	LTN/x2	128	2.3844	3.1534	3.1508	3.1447	3.0364	3.0364	3.0326	2.4577	2.9251
ytbsv	LTN/x2	256	2.8974	3.0016	2.7453	2.9440	2.8037	2.8037	2.8307	2.8148	2.8065
ytbsv	LTN/x2	512	0.0536	0.0533	0.0548	0.0543	0.0544	0.0544	0.0545	0.0545	0.0543
ytbsv	LTN/x2	1024	0.0199	0.0197	0.0199	0.0198	0.0199	0.0199	0.0198	0.0199	0.0199
ytbsv	LTU	128	3.7567	3.7396	3.3655	3.5898	3.3302	3.3302	3.2711	3.5631	3.5578
ytbsv	LTU	256	3.4880	3.5314	3.2046	3.3381	3.1636	3.1636	3.3782	3.3142	3.3522
ytbsv	LTU	512	0.0462	0.0461	0.0453	0.0460	0.0460	0.0460	0.0459	0.0462	0.0460
ytbsv	LTU	1024	0.0198	0.0198	0.0198	0.0197	0.0197	0.0197	0.0197	0.0197	0.0197
ytbsv	LTU/x-1	128	3.5910	3.7373	3.6148	3.6058	3.4836	3.4836	3.4753	3.3280	3.4833
ytbsv	LTU/x-1	256	3.3732	3.5304	3.4500	3.2225	3.3260	3.3260	3.2715	3.1099	3.2321
ytbsv	LTU/x-1	512	0.0461	0.0461	0.0459	0.0461	0.0461	0.0461	0.0461	0.0459	0.0460
ytbsv	LTU/x-1	1024	0.0197	0.0197	0.0196	0.0196	0.0197	0.0197	0.0197	0.0197	0.0196
ytbsv	LTU/x2	128	3.7476	3.6354	3.5355	3.6006	3.4078	3.4078	3.4762	3.4878	3.4072
ytbsv	LTU/x2	256	3.4767	3.5455	3.3729	3.3477	3.2595	3.2595	3.2322	3.2273	3.2631
ytbsv	LTU/x2	512	0.0458	0.0460	0.0460	0.0459	0.0461	0.0461	0.0460	0.0461	0.0462
ytbsv	LTU/x2	1024	0.0197	0.0198	0.0196	0.0197	0.0197	0.0197	0.0196	0.0197	0.0198
ytbsv	UCN	128	2.9918	2.9841	2.4599	2.8484	2.8383	2.8383	2.2294	2.5963	2.8979
ytbsv	UCN	256	2.7926	2.8833	2.8206	2.8125	2.8153	2.8153	2.8008	2.7821	2.7535
ytbsv	UCN	512	0.0516	0.0515	0.0517	0.0514	0.0517	0.0517	0.0516	0.0514	0.0514
ytbsv	UCN	1024	0.0196	0.0195	0.0196	0.0195	0.0195	0.0195	0.0195	0.0194	0.0195
ytbsv	UCN/x-1	128	2.8239	2.7588	2.9528	2.9456	2.9264	2.9264	2.9185	2.9159	2.7664
ytbsv	UCN/x-1	256	2.8792	2.8716	2.8482	2.8465	2.7908	2.7908	2.8132	2.8231	2.8198
ytbsv	UCN/x-1	512	0.0508	0.0512	0.0516	0.0512	0.0511	0.0511	0.0518	0.0516	0.0513
ytbsv	UCN/x-1	1024	0.0196	0.0196	0.0196	0.0196	0.0196	0.0196	0.0196	0.0197	0.0195
ytbsv	UCN/x2	128	2.9769	2.9741	2.9543	2.8707	2.9264	2.9264	2.9244	2.9227	2.9122
ytbsv	UCN/x2	256	2.8762	2.8733	2.8181	2.8363	2.8203	2.8203	2.8128	2.7820	2.8217
ytbsv	UCN/x2	512	0.0514	0.0515	0.0518	0.0517	0.0516	0.0516	0.0513	0.0489	0.0518
ytbsv	UCN/x2	1024	0.0196	0.0194	0.0196	0.0196	0.0195	0.0195	0.0195	0.0196	0.0196
ytbsv	UCU	128	3.3352	3.3325	3.3096	3.2091	3.2954	3.2954	3.2954	3.2111	3.2976
ytbsv	UCU	256	3.1340	3.2229	3.1980	3.2006	3.1933	3.1933	3.1908	3.1970	3.2015
ytbsv	UCU	512	0.0425	0.0424	0.0425	0.0424	0.0424	0.0424	0.0407	0.0425	0.0416
ytbsv	UCU	1024	0.0194	0.0193	0.0195	0.0194	0.0195	0.0195	0.0194	0.0192	0.0195
ytbsv	UCU/x-1	128	3.3241	3.3192	3.3347	3.2382	3.3189	3.3189	3.3115	3.3095	3.3167
ytbsv	UCU/x-1	256	3.1307	3.2143	3.2136	3.2175	3.2034	3.2034	3.2050	3.2090	3.2112
ytbsv	UCU/x-1	512	0.0425	0.0425	0.0422	0.0424	0.0426	0.0426	0.0424	0.0422	0.0424
ytbsv	UCU/x-1	1024	0.0196	0.0195	0.0194	0.0195	0.0196	0.0196	0.0196	0.0196	0.0196
ytbsv	UCU/x2	128	3.2279	3.1423	3.3316	3.3259	3.3186	3.3186	3.3144	3.2460	3.3124
ytbsv	UCU/x2	256	3.1460	3.2159	3.2166	3.2134	3.2037	3.2037	3.1990	3.1379	3.2139
ytbsv	UCU/x2	512	0.0424	0.0424	0.0418	0.0424	0.0426	0.0426	0.0425	0.0426	0.0425
ytbsv	UCU/x2	1024	0.0192	0.0194	0.0195	0.0194	0.0195	0.0195	0.0194	0.0195	0.0194
ytbsv	UNN	128	1.9644	1.9672	2.0112	1.9410	1.9792	1.9792	1.9764	1.9920	1.9882
ytbsv	UNN	256	1.9321	1.9082	1.9306	1.9100	1.9291	1.9291	1.9478	1.9373	1.9522
ytbsv	UNN	512	0.0640	0.0641	0.0641	0.0636	0.0648	0.0648	0.0649	0.0627	0.0649
ytbsv	UNN	1024	0.0193	0.0193	0.0192	0.0193	0.0194	0.0194	0.0194	0.0193	0.0192
ytbsv	UNN/x-1	128	2.1062	2.1072	2.1883	2.1473	2.2049	2.2049	2.2032	2.2041	2.2003
ytbsv	UNN/x-1	256	2.0397	2.0413	2.1221	2.1155	2.1133	2.1133	2.0919	2.1247	2.1280
ytbsv	UNN/x-1	512	0.0646	0.0645	0.0650	0.0649	0.0652	0.0652	0.0648	0.0644	0.0649
ytbsv	UNN/x-1	1024	0.0192	0.0193	0.0194	0.0193	0.0193	0.0193	0.0194	0.0194	0.0193
ytbsv	UNN/x2	128	2.1054	2.0653	2.1875	2.1882	2.2044	2.2044	2.2009	2.2019	2.1981
ytbsv	UNN/x2	256	2.0404	2.0412	2.1216	2.1143	2.1150	2.1150	2.1271	2.1055	2.0560
ytbsv	UNN/x2	512	0.0653	0.0653	0.0655	0.0655	0.0654	0.0654	0.0654	0.0656	0.0648
ytbsv	UNN/x2	1024	0.0191	0.0193	0.0194	0.0194	0.0194	0.0194	0.0193	0.0192	0.0193
ytbsv	UNU	128	2.2477	2.2070	2.2343	2.2289	2.2614	2.2614	2.2209	2.2654	2.2642
ytbsv	UNU	256	2.1770	2.1757	2.1575	2.1592	2.1865	2.1865	2.1898	2.1915	2.1913
ytbsv	UNU	512	0.0538	0.0529	0.0540	0.0538	0.0524	0.0524	0.0532	0.0542	0.0536
ytbsv	UNU	1024	0.0195	0.0195	0.0196	0.0195	0.0196	0.0196	0.0196	0.0195	0.0193
ytbsv	UNU/x-1	128	2.0786	2.1865	2.3501	2.3611	2.3698	2.3698	2.3686	2.2129	2.3368
ytbsv	UNU/x-1	256	2.0132	2.1554	2.2863	2.2865	2.2662	2.2662	2.2913	2.1415	2.2937
ytbsv	UNU/x-1	512	0.0542	0.0536	0.0543	0.0544	0.0544	0.0544	0.0543	0.0544	0.0543
ytbsv	UNU/x-1	1024	0.0195	0.0195	0.0195	0.0194	0.0194	0.0194	0.0195	0.0195	0.0195
ytbsv	UNU/x2	128	2.2051	2.2022	2.3604	2.3578	2.3699	2.3699	2.3688	2.3707	2.3657
ytbsv	UNU/x2	256	2.1554	2.0982	2.2859	2.2799	2.2904	2.2904	2.2659	2.2908	2.2926
ytbsv	UNU/x2	512	0.0540	0.0544	0.0547	0.0548	0.0546	0.0546	0.0545	0.0544	0.0547
ytbsv	UNU/x2	1024	0.0194	0.0195	0.0195	0.0195	0.0196	0.0196	0.0195	0.0193	0.0194
ytbsv	UTN	128	3.2738	3.2695	3.1185	3.0437	3.0814	3.0814	2.4982	3.0749	3.0823
ytbsv	UTN	256	3.1512	3.0167	2.9765	2.9034	2.9399	2.9399	2.9038	2.7651	2.9897
ytbsv	UTN	512	0.0514	0.0517	0.0516	0.0517	0.0514	0.0514	0.0515	0.0515	0.0516
ytbsv	UTN	1024	0.0195	0.0195	0.0195	0.0195	0.0196	0.0196	0.0195	0.0194	0.0195
ytbsv	UTN/x-1	128	3.2581	3.2587	3.2549	3.1535	3.1841	3.1841	3.1694	3.1577	3.1702
ytbsv	UTN/x-1	256	3.1430	3.1420	3.1431	3.1404	2.9905	2.9905	3.0611	3.0629	3.0672
ytbsv	UTN/x-1	512	0.0517	0.0517	0.0516	0.0516	0.0519	0.0519	0.0518	0.0517	0.0517
ytbsv	UTN/x-1	1024	0.0196	0.0195	0.0197	0.0196	0.0196	0.0196	0.0195	0.0197	0.0196
ytbsv	UTN/x2	128	3.2637	3.2564	3.2510	3.2560	3.0969	3.0969	3.0736	3.1702	3.1682
ytbsv	UTN/x2	256	3.1382	3.1400	3.1430	3.1358	3.0719	3.0719	3.0568	3.0226	3.0690
ytbsv	UTN/x2	512	0.0516	0.0516	0.0517	0.0517	0.0518	0.0518	0.0510	0.0518	0.0518
ytbsv	UTN/x2	1024	0.0196	0.0195	0.0195	0.0194	0.0196	0.0196	0.0195	0.0193	0.0196
ytbsv	UTU	128	3.7513	3.7470	3.5931	3.5099	3.5850	3.5850	3.4978	3.5843	3.5810
ytbsv	UTU	256	3.6152	3.6160	3.4839	3.4047	3.4628	3.4628	3.3849	3.4671	3.4751
ytbsv	UTU	512	0.0425	0.0419	0.0425	0.0422	0.0425	0.0425	0.0421	0.0425	0.0424
ytbsv	UTU	1024	0.0194	0.0195	0.0195	0.0194	0.0194	0.0194	0.0195	0.0194	0.0194
ytbsv	UTU/x-1	128	3.6081	3.7325	3.7388	3.7254	3.6918	3.6918	3.3535	3.5397	3.6783
ytbsv	UTU/x-1	256	3.6035	3.6088	3.5983	3.5989	3.5447	3.5447	3.5350	3.5411	3.5524
ytbsv	UTU/x-1	512	0.0425	0.0424	0.0425	0.0424	0.0424	0.0424	0.0423	0.0425	0.0425
ytbsv	UTU/x-1	1024	0.0195	0.0194	0.0195	0.0194	0.0196	0.0196	0.0194	0.0195	0.0195
ytbsv	UTU/x2	128	3.5087	3.7320	3.7391	3.7283	3.6842	3.6842	3.5675	3.6815	3.1394
ytbsv	UTU/x2	256	3.6059	3.3864	3.5996	3.5944	3.4354	3.4354	3.5285	3.5470	2.8973
ytbsv	UTU/x2	512	0.0423	0.0419	0.0418	0.0425	0.0426	0.0426	0.0422	0.0425	0.0426
ytbsv	UTU/x2	1024	0.0193	0.0195	0.0192	0.0195	0.0195	0.0195	0.0194	0.0195	0.0195
ytpmv	LCN	128	2.9860	1.8578	2.9956	2.9303	2.9762	2.9762	2.9130	2.9606	2.9520
ytpmv	LCN	256	2.9894	2.5681	2.9994	2.9438	2.9864	2.9864	2.9301	2.9790	2.8999
ytpmv	LCN	512	2.9270	2.6853	2.9518	2.9708	2.9661	2.9661	2.9668	2.9292	3.0009
ytpmv	LCN	1024	2.4828	2.4433	2.5134	2.5095	2.4760	2.4760	2.5216	2.5137	2.5639
ytpmv	LCN/x-1	128	2.9890	1.7786	3.0137	3.0078	2.9687	2.9687	2.9584	2.9713	2.9260
ytpmv	LCN/x-1	256	2.9871	2.5276	2.9424	3.0342	2.8903	2.8903	2.9976	2.9944	2.9819
ytpmv	LCN/x-1	512	3.0027	2.6777	3.0200	3.0431	2.9429	2.9429	2.9675	3.0070	2.9986
ytpmv	LCN/x-1	1024	2.4970	2.4618	2.5174	2.5424	2.4997	2.4997	2.5237	2.5113	2.4480
ytpmv	LCN/x2	128	2.9877	1.8147	3.0178	2.9802	2.9480	2.9480	2.9286	2.9691	2.9448
ytpmv	LCN/x2	256	2.9911	2.5430	3.0191	3.0283	2.9775	2.9775	2.9893	2.9364	2.9408
ytpmv	LCN/x2	512	2.9757	2.6705	3.0286	3.0255	2.9717	2.9717	2.9279	2.9926	2.9949
ytpmv	LCN/x2	1024	2.4997	2.4455	2.5366	2.5370	2.5280	2.5280	2.5183	2.5048	2.5056
ytpmv	LCU	128	3.0029	1.8876	2.9093	3.0219	2.9355	2.9355	2.9739	2.9961	2.9645
ytpmv	LCU	256	3.0037	2.5794	2.9127	3.0181	3.0087	3.0087	2.9841	2.9981	3.0073
ytpmv	LCU	512	3.0178	2.7049	3.0205	2.7589	2.9892	2.9892	2.7726	3.0066	3.0086
ytpmv	LCU	1024	2.4897	2.4597	2.4727	2.4911	2.5271	2.5271	2.4794	2.5098	2.5274
ytpmv	LCU/x-1	128	2.4054	1.8100	3.0508	3.0550	3.0181	3.0181	3.0198	3.0167	3.0072
ytpmv	LCU/x-1	256	2.9169	2.5003	2.9560	3.0479	2.9256	2.9256	2.9801	2.8664	2.9072
ytpmv	LCU/x-1	512	2.9596	2.6599	3.0115	3.0258	2.9964	2.9964	3.0140	2.8956	2.9540
ytpmv	LCU/x-1	1024	2.4637	2.4627	2.4960	2.5222	2.4870	2.4870	2.5113	2.4976	2.5189
ytpmv	LCU/x2	128	2.9955	1.8730	3.0006	3.0280	3.0169	3.0169	3.0169	3.0163	3.0092
ytpmv	LCU/x2	256	2.9908	2.5588	2.9265	3.0421	2.8847	2.8847	2.9802	2.9395	3.0196
ytpmv	LCU/x2	512	2.8102	2.6876	3.0502	2.9654	3.0126	3.0126	3.0208	3.0204	2.9753
ytpmv	LCU/x2	1024	2.5078	2.4540	2.5158	2.4553	2.5002	2.5002	2.5029	2.5033	2.5215
ytpmv	LNN	128	2.0694	1.4778	2.0685	2.0817	2.0536	2.0536	2.0783	2.0796	2.0762
ytpmv	LNN	256	2.1085	1.8299	2.0431	2.1119	2.0131	2.0131	2.0728	2.1143	2.1087
ytpmv	LNN	512	2.1143	1.9364	2.0810	2.1239	2.0973	2.0973	2.1285	2.1185	2.0730
ytpmv	LNN	1024	1.8922	1.8063	1.8745	1.8907	1.8886	1.8886	1.8935	1.8876	1.8957
ytpmv	LNN/x-1	128	1.9917	1.4497	2.1968	2.1975	2.1676	2.1676	2.1970	2.1124	2.1939
ytpmv	LNN/x-1	256	2.0212	1.8549	2.2269	2.2263	2.2385	2.2385	2.2418	2.1540	2.2419
ytpmv	LNN/x-1	512	2.0983	1.9380	2.2487	2.2433	2.2512	2.2512	2.2280	2.2422	2.2623
ytpmv	LNN/x-1	1024	1.8809	1.8317	1.9687	1.9463	1.9570	1.9570	1.9882	1.9884	1.9829
ytpmv	LNN/x2	128	2.0833	1.4489	2.1984	2.1966	2.1976	2.1976	2.2056	2.2078	2.1819
ytpmv	LNN/x2	256	2.1069	1.8216	2.2271	2.2296	2.2036	2.2036	2.2347	2.2386	2.1623
ytpmv	LNN/x2	512	2.1273	1.9358	2.2360	2.2358	2.2441	2.2441	2.2301	2.2529	2.2489
ytpmv	LNN/x2	1024	1.8631	1.8234	1.9728	1.9428	1.9812	1.9812	1.9510	1.9622	1.9824
ytpmv	LNU	128	2.1085	1.4772	2.1132	2.1123	2.1122	2.1122	2.1122	2.1127	2.0978
ytpmv	LNU	256	2.1120	1.8664	2.1252	2.0704	2.0558	2.0558	2.1135	2.1275	2.1077
ytpmv	LNU	512	2.1103	1.9421	2.1354	2.1345	2.1350	2.1350	2.1352	2.1305	2.1370
ytpmv	LNU	1024	1.8931	1.8278	1.8995	1.8955	1.8944	1.8944	1.8960	1.8866	1.8837
ytpmv	LNU/x-1	128	2.1163	1.4531	2.2122	2.2134	2.2464	2.2464	2.2474	2.2472	2.2194
ytpmv	LNU/x-1	256	2.1208	1.8289	2.2406	2.2429	2.2583	2.2583	2.2583	2.2024	2.2627
ytpmv	LNU/x-1	512	2.1180	1.9220	2.2542	2.2514	2.2636	2.2636	2.2480	2.2618	2.2449
ytpmv	LNU/x-1	1024	1.8883	1.8466	1.9693	1.9459	1.9871	1.9871	1.9806	1.9913	1.9902
ytpmv	LNU/x2	128	2.1061	1.4394	2.2228	2.2233	2.2469	2.2469	2.2456	2.2454	2.2425
ytpmv	LNU/x2	256	2.1282	1.8545	2.2394	2.2374	2.2320	2.2320	2.2534	2.2541	2.2580
ytpmv	LNU/x2	512	2.1209	1.9327	2.2410	2.2475	2.2600	2.2600	2.2661	2.2701	2.2574
ytpmv	LNU/x2	1024	1.8940	1.8127	1.9769	1.9105	1.9857	1.9857	1.9798	1.9883	1.9804
ytpmv	LTN	128	3.3064	1.9080	3.2463	3.2464	3.3896	3.3896	3.3922	3.3914	3.2987
ytpmv	LTN	256	3.3814	2.8238	3.2615	3.2611	3.3915	3.3915	3.3707	3.3662	3.3846
ytpmv	LTN	512	3.3848	3.0000	3.2179	3.2745	3.4071	3.4071	3.4074	3.4017	3.4022
ytpmv	LTN	1024	2.6605	2.6923	2.6705	2.6646	2.6998	2.6998	2.7447	2.7317	2.7467
ytpmv	LTN/x-1	128	3.3581	1.9652	3.1590	3.3413	3.1069	3.1069	3.2240	3.2014	3.1950
ytpmv	LTN/x-1	256	3.3929	2.7951	3.3785	3.3536	3.2453	3.2453	3.2300	3.2445	3.2328
ytpmv	LTN/x-1	512	3.4178	2.9368	3.3958	3.4064	3.2612	3.2612	3.2690	3.2468	3.2252
ytpmv	LTN/x-1	1024	2.7835	2.6809	2.7711	2.7872	2.6578	2.6578	2.6549	2.6571	2.7139
ytpmv	LTN/x2	128	3.3160	1.9779	3.3405	3.3431	3.2222	3.2222	3.2219	3.2227	3.1926
ytpmv	LTN/x2	256	3.2954	2.7646	3.2193	3.3633	3.1201	3.1201	3.2437	3.2487	3.2443
ytpmv	LTN/x2	512	3.3872	2.9439	3.3747	3.0242	3.1733	3.1733	3.2556	3.2496	3.2554
ytpmv	LTN/x2	1024	2.7524	2.6780	2.6365	2.7314	2.6476	2.6476	2.6560	2.6476	2.6928
ytpmv	LTU	128	3.3880	1.9953	3.2654	3.2430	3.3582	3.3582	3.3831	3.3909	3.3339
ytpmv	LTU	256	3.3820	2.8262	3.1380	3.2704	3.1688	3.1688	3.3615	3.3941	3.3817
ytpmv	LTU	512	3.3567	2.9729	3.2862	3.2795	3.4121	3.4121	3.4010	3.4117	3.3521
ytpmv	LTU	1024	2.7416	2.6669	2.7116	2.7037	2.7680	2.7680	2.7633	2.7041	2.7957
ytpmv	LTU/x-1	128	3.4547	2.0103	3.0984	3.4317	3.1896	3.1896	3.2634	3.2653	3.2334
ytpmv	LTU/x-1	256	3.4277	2.8006	3.2445	3.2750	3.1722	3.1722	3.2552	3.1319	3.2584
ytpmv	LTU/x-1	512	3.3808	2.9867	3.4173	3.3027	3.2786	3.2786	3.1118	3.2181	3.2561
ytpmv	LTU/x-1	1024	2.7611	2.6508	2.7643	2.7179	2.7023	2.7023	2.6579	2.6949	2.7237
ytpmv	LTU/x2	128	3.4216	2.0137	3.4188	3.3670	3.2608	3.2608	3.2587	3.2647	3.0449
ytpmv	LTU/x2	256	3.4013	2.7494	3.4124	3.2636	3.2622	3.2622	3.1434	3.2575	3.1808
ytpmv	LTU/x2	512	3.4099	2.9523	3.2562	3.3965	3.2188	3.2188	3.2441	3.2633	3.2736
ytpmv	LTU/x2	1024	2.7478	2.6778	2.7636	2.7809	2.7061	2.7061	2.6920	2.6931	2.7325
ytpmv	UCN	128	2.9492	1.8947	2.9510	2.9340	2.9291	2.9291	2.9402	2.9211	2.9171
ytpmv	UCN	256	2.9360	2.5405	2.9273	2.9265	2.9182	2.9182	2.9239	2.8391	2.9243
ytpmv	UCN	512	2.9484	2.6823	2.9229	2.9282	2.9393	2.9393	2.9231	2.9155	2.9378
ytpmv	UCN	1024	2.4718	2.4348	2.4499	2.4530	2.4470	2.4470	2.4559	2.4545	2.4725
ytpmv	UCN/x-1	128	2.9560	1.7798	2.9004	2.9522	2.8789	2.8789	2.9348	2.9539	2.9143
ytpmv	UCN/x-1	256	2.9433	2.5231	2.8818	2.9388	2.9276	2.9276	2.9110	2.9399	2.9286
ytpmv	UCN/x-1	512	2.9088	2.6574	2.9568	2.9673	2.9426	2.9426	2.9409	2.9258	2.9377
ytpmv	UCN/x-1	1024	2.4746	2.4393	2.4247	2.4305	2.4390	2.4390	2.4149	2.4502	2.4857
ytpmv	UCN/x2	128	2.8963	1.8242	2.9733	2.9668	2.9419	2.9419	2.9516	2.9475	2.9324
ytpmv	UCN/x2	256	2.9148	2.4790	2.9532	2.9427	2.9191	2.9191	2.9260	2.9267	2.9326
ytpmv	UCN/x2	512	2.9103	2.6742	2.9542	2.9663	2.9274	2.9274	2.9193	2.9270	2.9226
ytpmv	UCN/x2	1024	2.4052	2.3894	2.4549	2.4445	2.4246	2.4246	2.4334	2.4282	2.4594
ytpmv	UCU	128	2.9863	1.8415	2.9729	2.9813	2.9653	2.9653	2.9696	2.9592	2.9426
ytpmv	UCU	256	2.9530	2.5432	2.9352	2.9327	2.9385	2.9385	2.9385	2.9001	2.8717
ytpmv	UCU	512	2.9290	2.6798	2.9376	2.9154	2.9454	2.9454	2.9414	2.9425	2.9479
ytpmv	UCU	1024	2.3497	2.4323	2.4602	2.4641	2.4548	2.4548	2.4520	2.3923	2.4835
ytpmv	UCU/x-1	128	2.9956	1.8258	2.9889	2.9849	2.9735	2.9735	2.9051	2.9621	2.8553
ytpmv	UCU/x-1	256	2.9347	2.4555	2.9664	2.8795	2.8828	2.8828	2.9392	2.9342	2.9391
ytpmv	UCU/x-1	512	2.9648	2.6774	2.9271	2.9705	2.9276	2.9276	2.9447	2.9277	2.9340
ytpmv	UCU/x-1	1024	2.4830	2.4316	2.4585	2.4770	2.4467	2.4467	2.4062	2.4558	2.4614
ytpmv	UCU/x2	128	2.9905	1.8647	3.0115	3.0069	2.9729	2.9729	2.9697	2.9774	2.9431
ytpmv	UCU/x2	256	2.9462	2.4960	2.8716	2.9142	2.9419	2.9419	2.9355	2.9446	2.8587
ytpmv	UCU/x2	512	2.9070	2.6428	2.9570	2.9574	2.9332	2.9332	2.9331	2.9264	2.8526
ytpmv	UCU/x2	1024	2.4492	2.4327	2.3966	2.4521	2.4139	2.4139	2.4337	2.4278	2.4368
ytpmv	UNN	128	1.9219	1.4032	1.9810	1.9909	1.9760	1.9760	1.9704	1.9666	1.9787
ytpmv	UNN	256	2.0754	1.8426	2.1102	2.0789	2.1101	2.1101	2.1051	2.1107	2.0522
ytpmv	UNN	512	2.0888	1.9185	2.1195	2.0830	2.1142	2.1142	2.0913	2.1193	2.1208
ytpmv	UNN	1024	1.8716	1.8351	1.8707	1.8655	1.8351	1.8351	1.8791	1.8662	1.9096
ytpmv	UNN/x-1	128	2.1893	1.4564	2.1905	2.2017	2.1942	2.1942	2.1985	2.1985	2.1839
ytpmv	UNN/x-1	256	2.2378	1.8542	2.2266	2.2248	2.2354	2.2354	2.2262	2.2403	2.2414
ytpmv	UNN/x-1	512	2.2427	1.9200	2.2372	2.2526	2.2354	2.2354	2.2336	2.2090	2.2572
ytpmv	UNN/x-1	1024	1.9765	1.8374	1.9792	1.9902	1.9723	1.9723	1.9760	1.9752	1.9666
ytpmv	UNN/x2	128	2.1493	1.4523	2.1030	2.1578	2.1012	2.1012	2.1873	2.1509	2.1835
ytpmv	UNN/x2	256	2.1610	1.8494	2.1429	2.2349	2.1431	2.1431	2.1997	2.1515	2.2409
ytpmv	UNN/x2	512	2.0766	1.9046	2.2386	2.2366	2.2289	2.2289	2.2567	2.2442	2.2005
ytpmv	UNN/x2	1024	1.9665	1.8238	1.9362	1.9728	1.9654	1.9654	1.9788	1.9777	1.9888
ytpmv	UNU	128	2.1131	1.4701	2.1018	2.1128	2.1145	2.1145	2.1150	2.1116	2.1094
