run_id	run_binary	omp	taskset	routine	key	size	iters	subject_GFs	migrated_GFs
epopenblas-omp1	ep_	1	0	ygemv	C/y-1	128	5	2.8182	2.8246
epopenblas-omp1	ep_	1	0	ygemv	C/y-1	256	5	2.8523	2.8593
epopenblas-omp1	ep_	1	0	ygemv	C/y-1	512	5	2.3717	2.7744
epopenblas-omp1	ep_	1	0	ygemv	C/y-1	1024	5	2.3773	2.4760
epopenblas-omp1	ep_	1	0	ygemv	C/y-1	2048	5	2.4694	2.4583
epopenblas-omp1	ep_	1	0	ygemv	C/x2	128	5	2.9430	2.9052
epopenblas-omp1	ep_	1	0	ygemv	C/x2	256	5	2.9899	2.9297
epopenblas-omp1	ep_	1	0	ygemv	C/x2	512	5	2.9125	2.8948
epopenblas-omp1	ep_	1	0	ygemv	C/x2	1024	5	2.4703	2.4543
epopenblas-omp1	ep_	1	0	ygemv	C/x2	2048	5	2.4503	2.4363
epopenblas-omp1	ep_	1	0	ygemv	C/x2/y2	128	5	2.7879	2.9468
epopenblas-omp1	ep_	1	0	ygemv	C/x2/y2	256	5	2.9867	2.9832
epopenblas-omp1	ep_	1	0	ygemv	C/x2/y2	512	5	2.8581	2.8903
epopenblas-omp1	ep_	1	0	ygemv	C/x2/y2	1024	5	2.4718	2.4682
epopenblas-omp1	ep_	1	0	ygemv	C/x2/y2	2048	5	2.4504	2.4148
epopenblas-omp1	ep_	1	0	ygemv	C/x2/y-1	128	5	2.9531	2.9481
epopenblas-omp1	ep_	1	0	ygemv	C/x2/y-1	256	5	2.9873	2.9911
epopenblas-omp1	ep_	1	0	ygemv	C/x2/y-1	512	5	2.9109	2.9025
epopenblas-omp1	ep_	1	0	ygemv	C/x2/y-1	1024	5	2.4546	2.4586
epopenblas-omp1	ep_	1	0	ygemv	C/x2/y-1	2048	5	2.4352	2.4252
epopenblas-omp1	ep_	1	0	ygemv	C/x-1	128	5	2.9199	2.9464
epopenblas-omp1	ep_	1	0	ygemv	C/x-1	256	5	2.9925	2.9816
epopenblas-omp1	ep_	1	0	ygemv	C/x-1	512	5	2.8915	2.9193
epopenblas-omp1	ep_	1	0	ygemv	C/x-1	1024	5	2.4657	2.4612
epopenblas-omp1	ep_	1	0	ygemv	C/x-1	2048	5	2.4539	2.4308
epopenblas-omp1	ep_	1	0	ygemv	C/x-1/y2	128	5	2.9479	2.9084
epopenblas-omp1	ep_	1	0	ygemv	C/x-1/y2	256	5	2.9897	2.9812
epopenblas-omp1	ep_	1	0	ygemv	C/x-1/y2	512	5	2.9179	2.9161
epopenblas-omp1	ep_	1	0	ygemv	C/x-1/y2	1024	5	2.4703	2.4606
epopenblas-omp1	ep_	1	0	ygemv	C/x-1/y2	2048	5	2.4513	2.4229
epopenblas-omp1	ep_	1	0	ygemv	C/x-1/y-1	128	5	2.7376	2.6830
epopenblas-omp1	ep_	1	0	ygemv	C/x-1/y-1	256	5	2.6695	2.6755
epopenblas-omp1	ep_	1	0	ygemv	C/x-1/y-1	512	5	2.8742	2.8939
epopenblas-omp1	ep_	1	0	ygemv	C/x-1/y-1	1024	5	2.4739	2.4627
epopenblas-omp1	ep_	1	0	ygemv	C/x-1/y-1	2048	5	2.4413	2.4287
epopenblas-omp4	ep_	4	0	ygemv	N	128	5	1.2505	3.0599
epopenblas-omp4	ep_	4	0	ygemv	N	256	5	1.7414	2.9374
epopenblas-omp4	ep_	4	0	ygemv	N	512	5	1.9558	2.9878
epopenblas-omp4	ep_	4	0	ygemv	N	1024	5	1.8257	2.7174
epopenblas-omp4	ep_	4	0	ygemv	N	2048	5	1.8350	2.6293
epopenblas-omp4	ep_	4	0	ygemv	N/y2	128	5	2.2252	2.6318
epopenblas-omp4	ep_	4	0	ygemv	N/y2	256	5	2.2644	2.6541
epopenblas-omp4	ep_	4	0	ygemv	N/y2	512	5	2.1358	2.5108
epopenblas-omp4	ep_	4	0	ygemv	N/y2	1024	5	1.9660	2.3118
epopenblas-omp4	ep_	4	0	ygemv	N/y2	2048	5	1.9398	2.2147
epopenblas-omp4	ep_	4	0	ygemv	N/y-1	128	5	2.0975	2.4600
epopenblas-omp4	ep_	4	0	ygemv	N/y-1	256	5	2.1137	2.4733
epopenblas-omp4	ep_	4	0	ygemv	N/y-1	512	5	2.0896	2.4494
epopenblas-omp4	ep_	4	0	ygemv	N/y-1	1024	5	1.9615	2.3250
epopenblas-omp4	ep_	4	0	ygemv	N/y-1	2048	5	1.9470	2.3525
epopenblas-omp4	ep_	4	0	ygemv	N/x2	128	5	2.1147	3.0491
epopenblas-omp4	ep_	4	0	ygemv	N/x2	256	5	1.9881	2.7878
epopenblas-omp4	ep_	4	0	ygemv	N/x2	512	5	2.1101	3.0227
epopenblas-omp4	ep_	4	0	ygemv	N/x2	1024	5	1.7999	2.6196
epopenblas-omp4	ep_	4	0	ygemv	N/x2	2048	5	1.8574	2.7222
epopenblas-omp4	ep_	4	0	ygemv	N/x2/y2	128	5	2.1949	2.5759
epopenblas-omp4	ep_	4	0	ygemv	N/x2/y2	256	5	2.0897	2.4407
epopenblas-omp4	ep_	4	0	ygemv	N/x2/y2	512	5	2.2182	2.6210
epopenblas-omp4	ep_	4	0	ygemv	N/x2/y2	1024	5	1.9645	2.3627
epopenblas-omp4	ep_	4	0	ygemv	N/x2/y2	2048	5	1.9421	2.3079
epopenblas-omp4	ep_	4	0	ygemv	N/x2/y-1	128	5	2.1583	2.6305
epopenblas-omp4	ep_	4	0	ygemv	N/x2/y-1	256	5	2.2651	2.6511
epopenblas-omp4	ep_	4	0	ygemv	N/x2/y-1	512	5	2.2257	2.6164
epopenblas-omp4	ep_	4	0	ygemv	N/x2/y-1	1024	5	1.9586	2.3660
epopenblas-omp4	ep_	4	0	ygemv	N/x2/y-1	2048	5	1.9569	2.3555
epopenblas-omp4	ep_	4	0	ygemv	N/x-1	128	5	2.1149	3.0023
epopenblas-omp4	ep_	4	0	ygemv	N/x-1	256	5	1.9663	2.8128
epopenblas-omp4	ep_	4	0	ygemv	N/x-1	512	5	1.9614	2.8826
epopenblas-omp4	ep_	4	0	ygemv	N/x-1	1024	5	1.8718	2.7269
epopenblas-omp4	ep_	4	0	ygemv	N/x-1	2048	5	1.8748	2.6813
epopenblas-omp4	ep_	4	0	ygemv	N/x-1/y2	128	5	2.2241	2.6327
epopenblas-omp4	ep_	4	0	ygemv	N/x-1/y2	256	5	2.2649	2.6538
epopenblas-omp4	ep_	4	0	ygemv	N/x-1/y2	512	5	2.2362	2.6121
epopenblas-omp4	ep_	4	0	ygemv	N/x-1/y2	1024	5	1.9433	2.3511
epopenblas-omp4	ep_	4	0	ygemv	N/x-1/y2	2048	5	1.9636	2.3499
epopenblas-omp4	ep_	4	0	ygemv	N/x-1/y-1	128	5	2.2433	2.6089
epopenblas-omp4	ep_	4	0	ygemv	N/x-1/y-1	256	5	2.2653	2.6514
epopenblas-omp4	ep_	4	0	ygemv	N/x-1/y-1	512	5	2.2368	2.5953
epopenblas-omp4	ep_	4	0	ygemv	N/x-1/y-1	1024	5	1.9456	2.3629
epopenblas-omp4	ep_	4	0	ygemv	N/x-1/y-1	2048	5	1.9609	2.3334
epopenblas-omp4	ep_	4	0	ygemv	T	128	5	1.7352	3.2098
epopenblas-omp4	ep_	4	0	ygemv	T	256	5	2.6965	3.2518
epopenblas-omp4	ep_	4	0	ygemv	T	512	5	2.8135	2.8178
epopenblas-omp4	ep_	4	0	ygemv	T	1024	5	2.5852	2.6524
epopenblas-omp4	ep_	4	0	ygemv	T	2048	5	2.6010	2.6005
epopenblas-omp4	ep_	4	0	ygemv	T/y2	128	5	3.2482	3.2117
epopenblas-omp4	ep_	4	0	ygemv	T/y2	256	5	3.3393	3.2611
epopenblas-omp4	ep_	4	0	ygemv	T/y2	512	5	3.2394	3.1665
epopenblas-omp4	ep_	4	0	ygemv	T/y2	1024	5	2.7002	2.6373
epopenblas-omp4	ep_	4	0	ygemv	T/y2	2048	5	2.6970	2.6150
epopenblas-omp4	ep_	4	0	ygemv	T/y-1	128	5	3.2497	3.2122
epopenblas-omp4	ep_	4	0	ygemv	T/y-1	256	5	3.3390	3.2528
epopenblas-omp4	ep_	4	0	ygemv	T/y-1	512	5	2.8816	2.8062
epopenblas-omp4	ep_	4	0	ygemv	T/y-1	1024	5	2.5747	2.5043
epopenblas-omp4	ep_	4	0	ygemv	T/y-1	2048	5	2.6909	2.6346
epopenblas-omp4	ep_	4	0	ygemv	T/x2	128	5	3.1873	3.1964
epopenblas-omp4	ep_	4	0	ygemv	T/x2	256	5	3.2600	3.2559
epopenblas-omp4	ep_	4	0	ygemv	T/x2	512	5	3.1176	3.1141
epopenblas-omp4	ep_	4	0	ygemv	T/x2	1024	5	2.5696	2.6378
epopenblas-omp4	ep_	4	0	ygemv	T/x2	2048	5	2.5555	2.5853
epopenblas-omp4	ep_	4	0	ygemv	T/x2/y2	128	5	3.2109	3.2209
epopenblas-omp4	ep_	4	0	ygemv	T/x2/y2	256	5	3.2496	3.2597
epopenblas-omp4	ep_	4	0	ygemv	T/x2/y2	512	5	3.1605	3.1286
epopenblas-omp4	ep_	4	0	ygemv	T/x2/y2	1024	5	2.6306	2.6370
epopenblas-omp4	ep_	4	0	ygemv	T/x2/y2	2048	5	2.5754	2.5861
epopenblas-omp4	ep_	4	0	ygemv	T/x2/y-1	128	5	3.2074	3.2221
epopenblas-omp4	ep_	4	0	ygemv	T/x2/y-1	256	5	2.8852	2.8820
epopenblas-omp4	ep_	4	0	ygemv	T/x2/y-1	512	5	3.1769	3.1441
epopenblas-omp4	ep_	4	0	ygemv	T/x2/y-1	1024	5	2.6212	2.6304
epopenblas-omp4	ep_	4	0	ygemv	T/x2/y-1	2048	5	2.5562	2.5835
epopenblas-omp4	ep_	4	0	ygemv	T/x-1	128	5	3.2126	3.2232
epopenblas-omp4	ep_	4	0	ygemv	T/x-1	256	5	2.8773	2.8917
epopenblas-omp4	ep_	4	0	ygemv	T/x-1	512	5	3.1808	3.1858
epopenblas-omp4	ep_	4	0	ygemv	T/x-1	1024	5	2.5570	2.5585
epopenblas-omp4	ep_	4	0	ygemv	T/x-1	2048	5	2.5829	2.6114
epopenblas-omp4	ep_	4	0	ygemv	T/x-1/y2	128	5	3.2160	3.1788
epopenblas-omp4	ep_	4	0	ygemv	T/x-1/y2	256	5	3.2506	3.2697
epopenblas-omp4	ep_	4	0	ygemv	T/x-1/y2	512	5	3.1252	3.1747
epopenblas-omp4	ep_	4	0	ygemv	T/x-1/y2	1024	5	2.6336	2.6468
epopenblas-omp4	ep_	4	0	ygemv	T/x-1/y2	2048	5	2.6148	2.5989
epopenblas-omp4	ep_	4	0	ygemv	T/x-1/y-1	128	5	3.2146	3.1774
epopenblas-omp4	ep_	4	0	ygemv	T/x-1/y-1	256	5	3.2594	3.2607
epopenblas-omp4	ep_	4	0	ygemv	T/x-1/y-1	512	5	3.1722	3.1384
epopenblas-omp4	ep_	4	0	ygemv	T/x-1/y-1	1024	5	2.6314	2.6433
epopenblas-omp4	ep_	4	0	ygemv	T/x-1/y-1	2048	5	2.6127	2.6201
epopenblas-omp4	ep_	4	0	ygemv	C	128	5	1.6340	2.9550
epopenblas-omp4	ep_	4	0	ygemv	C	256	5	2.4144	2.9924
epopenblas-omp4	ep_	4	0	ygemv	C	512	5	2.7350	2.9085
epopenblas-omp4	ep_	4	0	ygemv	C	1024	5	2.4499	2.4962
epopenblas-omp4	ep_	4	0	ygemv	C	2048	5	2.4481	2.4615
epopenblas-omp4	ep_	4	0	ygemv	C/y2	128	5	2.9449	2.9200
epopenblas-omp4	ep_	4	0	ygemv	C/y2	256	5	2.9909	2.9916
epopenblas-omp4	ep_	4	0	ygemv	C/y2	512	5	2.9140	2.9124
epopenblas-omp4	ep_	4	0	ygemv	C/y2	1024	5	2.4679	2.4630
epopenblas-omp4	ep_	4	0	ygemv	C/y2	2048	5	2.4621	2.4429
epopenblas-omp4	ep_	4	0	ygemv	C/y-1	128	5	2.9508	2.9569
epopenblas-omp4	ep_	4	0	ygemv	C/y-1	256	5	2.6825	2.6751
epopenblas-omp4	ep_	4	0	ygemv	C/y-1	512	5	2.9128	2.9165
epopenblas-omp4	ep_	4	0	ygemv	C/y-1	1024	5	2.4734	2.4547
epopenblas-omp4	ep_	4	0	ygemv	C/y-1	2048	5	2.3943	2.4464
epopenblas-omp4	ep_	4	0	ygemv	C/x2	128	5	2.9205	2.9129
epopenblas-omp4	ep_	4	0	ygemv	C/x2	256	5	2.5907	2.6822
epopenblas-omp4	ep_	4	0	ygemv	C/x2	512	5	2.8451	2.9146
epopenblas-omp4	ep_	4	0	ygemv	C/x2	1024	5	2.4623	2.4627
epopenblas-omp4	ep_	4	0	ygemv	C/x2	2048	5	2.4275	2.4098
epopenblas-omp4	ep_	4	0	ygemv	C/x2/y2	128	5	2.9191	2.9499
epopenblas-omp4	ep_	4	0	ygemv	C/x2/y2	256	5	2.6874	2.6827
epopenblas-omp4	ep_	4	0	ygemv	C/x2/y2	512	5	2.9228	2.8833
epopenblas-omp4	ep_	4	0	ygemv	C/x2/y2	1024	5	2.4582	2.3533
epopenblas-omp4	ep_	4	0	ygemv	C/x2/y2	2048	5	2.4153	2.3797
epopenblas-omp4	ep_	4	0	ygemv	C/x2/y-1	128	5	2.9555	2.7044
epopenblas-omp4	ep_	4	0	ygemv	C/x2/y-1	256	5	2.9895	2.9816
epopenblas-omp4	ep_	4	0	ygemv	C/x2/y-1	512	5	2.9138	2.8988
epopenblas-omp4	ep_	4	0	ygemv	C/x2/y-1	1024	5	2.4564	2.4491
epopenblas-omp4	ep_	4	0	ygemv	C/x2/y-1	2048	5	2.4227	2.4299
epopenblas-omp4	ep_	4	0	ygemv	C/x-1	128	5	2.9583	2.9511
epopenblas-omp4	ep_	4	0	ygemv	C/x-1	256	5	2.6895	2.6775
epopenblas-omp4	ep_	4	0	ygemv	C/x-1	512	5	2.8917	2.8781
epopenblas-omp4	ep_	4	0	ygemv	C/x-1	1024	5	2.4703	2.4438
epopenblas-omp4	ep_	4	0	ygemv	C/x-1	2048	5	2.4404	2.4317
epopenblas-omp4	ep_	4	0	ygemv	C/x-1/y2	128	5	2.9571	2.9516
epopenblas-omp4	ep_	4	0	ygemv	C/x-1/y2	256	5	2.9905	2.9834
epopenblas-omp4	ep_	4	0	ygemv	C/x-1/y2	512	5	2.9275	2.8951
epopenblas-omp4	ep_	4	0	ygemv	C/x-1/y2	1024	5	2.4729	2.4069
epopenblas-omp4	ep_	4	0	ygemv	C/x-1/y2	2048	5	2.4297	2.4446
epopenblas-omp4	ep_	4	0	ygemv	C/x-1/y-1	128	5	2.9567	2.9511
epopenblas-omp4	ep_	4	0	ygemv	C/x-1/y-1	256	5	2.6836	2.6834
epopenblas-omp4	ep_	4	0	ygemv	C/x-1/y-1	512	5	2.9312	2.9256
epopenblas-omp4	ep_	4	0	ygemv	C/x-1/y-1	1024	5	2.4669	2.4196
epopenblas-omp4	ep_	4	0	ygemv	C/x-1/y-1	2048	5	2.4366	2.4443
parallel-blas-omp1	par_	1	0	ygemv	N	128	5	2.2010	3.0595
parallel-blas-omp1	par_	1	0	ygemv	N	256	5	2.6963	2.7817
parallel-blas-omp1	par_	1	0	ygemv	N	512	5	2.9037	2.8719
parallel-blas-omp1	par_	1	0	ygemv	N	1024	5	2.5628	2.7340
parallel-blas-omp1	par_	1	0	ygemv	N	2048	5	2.5948	2.7058
parallel-blas-omp1	par_	1	0	ygemv	N/y2	128	5	2.3238	2.5018
parallel-blas-omp1	par_	1	0	ygemv	N/y2	256	5	2.6580	2.6522
parallel-blas-omp1	par_	1	0	ygemv	N/y2	512	5	2.6162	2.5989
parallel-blas-omp1	par_	1	0	ygemv	N/y2	1024	5	2.3665	2.3701
parallel-blas-omp1	par_	1	0	ygemv	N/y2	2048	5	2.3534	2.3515
parallel-blas-omp1	par_	1	0	ygemv	N/y-1	128	5	2.6407	2.6340
parallel-blas-omp1	par_	1	0	ygemv	N/y-1	256	5	2.6571	2.6548
parallel-blas-omp1	par_	1	0	ygemv	N/y-1	512	5	2.6070	2.6158
parallel-blas-omp1	par_	1	0	ygemv	N/y-1	1024	5	2.3524	2.2848
parallel-blas-omp1	par_	1	0	ygemv	N/y-1	2048	5	2.3619	2.3532
parallel-blas-omp1	par_	1	0	ygemv	N/x2	128	5	2.8838	3.0458
parallel-blas-omp1	par_	1	0	ygemv	N/x2	256	5	2.9597	3.0888
parallel-blas-omp1	par_	1	0	ygemv	N/x2	512	5	2.9108	3.0417
parallel-blas-omp1	par_	1	0	ygemv	N/x2	1024	5	2.5408	2.7002
parallel-blas-omp1	par_	1	0	ygemv	N/x2	2048	5	2.6113	2.7046
parallel-blas-omp1	par_	1	0	ygemv	N/x2/y2	128	5	2.6411	2.6037
parallel-blas-omp1	par_	1	0	ygemv	N/x2/y2	256	5	2.6569	2.6512
parallel-blas-omp1	par_	1	0	ygemv	N/x2/y2	512	5	2.5126	2.6011
parallel-blas-omp1	par_	1	0	ygemv	N/x2/y2	1024	5	2.2369	2.2407
parallel-blas-omp1	par_	1	0	ygemv	N/x2/y2	2048	5	2.3519	2.3489
parallel-blas-omp1	par_	1	0	ygemv	N/x2/y-1	128	5	2.6424	2.6061
parallel-blas-omp1	par_	1	0	ygemv	N/x2/y-1	256	5	2.5827	2.6535
parallel-blas-omp1	par_	1	0	ygemv	N/x2/y-1	512	5	2.5980	2.6072
parallel-blas-omp1	par_	1	0	ygemv	N/x2/y-1	1024	5	2.3513	2.3551
parallel-blas-omp1	par_	1	0	ygemv	N/x2/y-1	2048	5	2.3610	2.3546
parallel-blas-omp1	par_	1	0	ygemv	N/x-1	128	5	2.9222	3.0100
parallel-blas-omp1	par_	1	0	ygemv	N/x-1	256	5	2.9570	3.0892
parallel-blas-omp1	par_	1	0	ygemv	N/x-1	512	5	2.9060	3.0390
parallel-blas-omp1	par_	1	0	ygemv	N/x-1	1024	5	2.5995	2.7112
parallel-blas-omp1	par_	1	0	ygemv	N/x-1	2048	5	2.6157	2.7334
parallel-blas-omp1	par_	1	0	ygemv	N/x-1/y2	128	5	2.6133	2.6310
parallel-blas-omp1	par_	1	0	ygemv	N/x-1/y2	256	5	2.6573	2.5761
parallel-blas-omp1	par_	1	0	ygemv	N/x-1/y2	512	5	2.5173	2.5206
parallel-blas-omp1	par_	1	0	ygemv	N/x-1/y2	1024	5	2.3693	2.3529
parallel-blas-omp1	par_	1	0	ygemv	N/x-1/y2	2048	5	2.3392	2.3532
parallel-blas-omp1	par_	1	0	ygemv	N/x-1/y-1	128	5	2.6409	2.6047
parallel-blas-omp1	par_	1	0	ygemv	N/x-1/y-1	256	5	2.6573	2.4924
parallel-blas-omp1	par_	1	0	ygemv	N/x-1/y-1	512	5	2.6118	2.6112
parallel-blas-omp1	par_	1	0	ygemv	N/x-1/y-1	1024	5	2.3681	2.3603
parallel-blas-omp1	par_	1	0	ygemv	N/x-1/y-1	2048	5	2.3561	2.3532
parallel-blas-omp1	par_	1	0	ygemv	T	128	5	3.2105	3.1675
parallel-blas-omp1	par_	1	0	ygemv	T	256	5	3.1394	3.2565
parallel-blas-omp1	par_	1	0	ygemv	T	512	5	2.8331	3.0843
parallel-blas-omp1	par_	1	0	ygemv	T	1024	5	2.6379	2.6345
parallel-blas-omp1	par_	1	0	ygemv	T	2048	5	2.6353	2.6329
parallel-blas-omp1	par_	1	0	ygemv	T/y2	128	5	3.3046	3.1671
parallel-blas-omp1	par_	1	0	ygemv	T/y2	256	5	3.3652	3.2526
parallel-blas-omp1	par_	1	0	ygemv	T/y2	512	5	3.2452	3.1667
parallel-blas-omp1	par_	1	0	ygemv	T/y2	1024	5	2.7088	2.6454
parallel-blas-omp1	par_	1	0	ygemv	T/y2	2048	5	2.7069	2.6374
parallel-blas-omp1	par_	1	0	ygemv	T/y-1	128	5	3.2633	3.2098
parallel-blas-omp1	par_	1	0	ygemv	T/y-1	256	5	3.3545	3.2621
parallel-blas-omp1	par_	1	0	ygemv	T/y-1	512	5	3.1402	3.1515
parallel-blas-omp1	par_	1	0	ygemv	T/y-1	1024	5	2.6830	2.6426
parallel-blas-omp1	par_	1	0	ygemv	T/y-1	2048	5	2.7008	2.5467
parallel-blas-omp1	par_	1	0	ygemv	T/x2	128	5	3.0442	3.1481
parallel-blas-omp1	par_	1	0	ygemv	T/x2	256	5	3.3099	3.0534
parallel-blas-omp1	par_	1	0	ygemv	T/x2	512	5	2.6863	2.5051
parallel-blas-omp1	par_	1	0	ygemv	T/x2	1024	5	2.5700	2.4972
parallel-blas-omp1	par_	1	0	ygemv	T/x2	2048	5	2.6324	2.5762
parallel-blas-omp1	par_	1	0	ygemv	T/x2/y2	128	5	3.3262	3.1790
parallel-blas-omp1	par_	1	0	ygemv	T/x2/y2	256	5	3.3844	3.1512
parallel-blas-omp1	par_	1	0	ygemv	T/x2/y2	512	5	3.2707	3.0874
parallel-blas-omp1	par_	1	0	ygemv	T/x2/y2	1024	5	2.6300	2.6229
parallel-blas-omp1	par_	1	0	ygemv	T/x2/y2	2048	5	2.6349	2.5894
parallel-blas-omp1	par_	1	0	ygemv	T/x2/y-1	128	5	3.2801	3.2182
parallel-blas-omp1	par_	1	0	ygemv	T/x2/y-1	256	5	3.3756	3.2695
parallel-blas-omp1	par_	1	0	ygemv	T/x2/y-1	512	5	3.2644	3.1701
parallel-blas-omp1	par_	1	0	ygemv	T/x2/y-1	1024	5	2.7079	2.6396
parallel-blas-omp1	par_	1	0	ygemv	T/x2/y-1	2048	5	2.6237	2.5782
parallel-blas-omp1	par_	1	0	ygemv	T/x-1	128	5	3.3221	3.2190
parallel-blas-omp1	par_	1	0	ygemv	T/x-1	256	5	3.3766	3.2617
parallel-blas-omp1	par_	1	0	ygemv	T/x-1	512	5	3.0950	3.1665
parallel-blas-omp1	par_	1	0	ygemv	T/x-1	1024	5	2.6605	2.6102
parallel-blas-omp1	par_	1	0	ygemv	T/x-1	2048	5	2.6785	2.6250
parallel-blas-omp1	par_	1	0	ygemv	T/x-1/y2	128	5	3.2824	3.2176
parallel-blas-omp1	par_	1	0	ygemv	T/x-1/y2	256	5	3.3759	3.2703
parallel-blas-omp1	par_	1	0	ygemv	T/x-1/y2	512	5	3.2477	3.1656
parallel-blas-omp1	par_	1	0	ygemv	T/x-1/y2	1024	5	2.6456	2.6464
parallel-blas-omp1	par_	1	0	ygemv	T/x-1/y2	2048	5	2.6742	2.6152
parallel-blas-omp1	par_	1	0	ygemv	T/x-1/y-1	128	5	3.2826	3.2179
parallel-blas-omp1	par_	1	0	ygemv	T/x-1/y-1	256	5	3.3767	3.2706
parallel-blas-omp1	par_	1	0	ygemv	T/x-1/y-1	512	5	3.2839	3.1732
parallel-blas-omp1	par_	1	0	ygemv	T/x-1/y-1	1024	5	2.7020	2.6384
parallel-blas-omp1	par_	1	0	ygemv	T/x-1/y-1	2048	5	2.6892	2.6277
parallel-blas-omp1	par_	1	0	ygemv	C	128	5	2.9629	2.9545
parallel-blas-omp1	par_	1	0	ygemv	C	256	5	2.9970	2.9920
parallel-blas-omp1	par_	1	0	ygemv	C	512	5	2.9209	2.9001
parallel-blas-omp1	par_	1	0	ygemv	C	1024	5	2.4657	2.4702
parallel-blas-omp1	par_	1	0	ygemv	C	2048	5	2.4681	2.4262
parallel-blas-omp1	par_	1	0	ygemv	C/y2	128	5	2.3299	2.9529
parallel-blas-omp1	par_	1	0	ygemv	C/y2	256	5	2.9861	2.8942
parallel-blas-omp1	par_	1	0	ygemv	C/y2	512	5	2.9184	2.9283
parallel-blas-omp1	par_	1	0	ygemv	C/y2	1024	5	2.4593	2.4728
parallel-blas-omp1	par_	1	0	ygemv	C/y2	2048	5	2.4614	2.4642
parallel-blas-omp1	par_	1	0	ygemv	C/y-1	128	5	2.9517	2.9535
parallel-blas-omp1	par_	1	0	ygemv	C/y-1	256	5	2.9860	2.9998
parallel-blas-omp1	par_	1	0	ygemv	C/y-1	512	5	2.9134	2.9278
parallel-blas-omp1	par_	1	0	ygemv	C/y-1	1024	5	2.4789	2.4720
parallel-blas-omp1	par_	1	0	ygemv	C/y-1	2048	5	2.4643	2.4565
parallel-blas-omp1	par_	1	0	ygemv	C/x2	128	5	3.0014	2.9152
parallel-blas-omp1	par_	1	0	ygemv	C/x2	256	5	3.0324	2.9844
parallel-blas-omp1	par_	1	0	ygemv	C/x2	512	5	2.9521	2.9006
parallel-blas-omp1	par_	1	0	ygemv	C/x2	1024	5	2.4820	2.4330
parallel-blas-omp1	par_	1	0	ygemv	C/x2	2048	5	2.4613	2.4408
parallel-blas-omp1	par_	1	0	ygemv	C/x2/y2	128	5	3.0008	2.6136
parallel-blas-omp1	par_	1	0	ygemv	C/x2/y2	256	5	3.0333	2.9845
parallel-blas-omp1	par_	1	0	ygemv	C/x2/y2	512	5	2.9170	2.9031
parallel-blas-omp1	par_	1	0	ygemv	C/x2/y2	1024	5	2.4799	2.4658
parallel-blas-omp1	par_	1	0	ygemv	C/x2/y2	2048	5	2.4634	2.4460
parallel-blas-omp1	par_	1	0	ygemv	C/x2/y-1	128	5	3.0024	2.9162
parallel-blas-omp1	par_	1	0	ygemv	C/x2/y-1	256	5	3.0331	2.9840
parallel-blas-omp1	par_	1	0	ygemv	C/x2/y-1	512	5	2.9383	2.9105
parallel-blas-omp1	par_	1	0	ygemv	C/x2/y-1	1024	5	2.4664	2.4650
parallel-blas-omp1	par_	1	0	ygemv	C/x2/y-1	2048	5	2.4446	2.4323
parallel-blas-omp1	par_	1	0	ygemv	C/x-1	128	5	3.0000	2.9128
parallel-blas-omp1	par_	1	0	ygemv	C/x-1	256	5	2.9310	2.9824
parallel-blas-omp1	par_	1	0	ygemv	C/x-1	512	5	2.9613	2.8854
parallel-blas-omp1	par_	1	0	ygemv	C/x-1	1024	5	2.4837	2.4272
parallel-blas-omp1	par_	1	0	ygemv	C/x-1	2048	5	2.4690	2.4518
parallel-blas-omp1	par_	1	0	ygemv	C/x-1/y2	128	5	2.9627	2.9460
parallel-blas-omp1	par_	1	0	ygemv	C/x-1/y2	256	5	3.0399	2.9826
parallel-blas-omp1	par_	1	0	ygemv	C/x-1/y2	512	5	2.4016	2.8511
parallel-blas-omp1	par_	1	0	ygemv	C/x-1/y2	1024	5	2.4845	2.4334
parallel-blas-omp1	par_	1	0	ygemv	C/x-1/y2	2048	5	2.4506	2.4538
parallel-blas-omp1	par_	1	0	ygemv	C/x-1/y-1	128	5	3.0024	2.9162
parallel-blas-omp1	par_	1	0	ygemv	C/x-1/y-1	256	5	3.0326	2.9833
parallel-blas-omp1	par_	1	0	ygemv	C/x-1/y-1	512	5	2.9615	2.9243
parallel-blas-omp1	par_	1	0	ygemv	C/x-1/y-1	1024	5	2.4841	2.4572
parallel-blas-omp1	par_	1	0	ygemv	C/x-1/y-1	2048	5	2.4712	2.4383
parallel-blas-omp4	par_	4	0	ygemv	N	128	5	1.5866	2.5869
parallel-blas-omp4	par_	4	0	ygemv	N	256	5	2.1003	2.9886
parallel-blas-omp4	par_	4	0	ygemv	N	512	5	2.5087	2.9251
parallel-blas-omp4	par_	4	0	ygemv	N	1024	5	2.3076	2.6848
parallel-blas-omp4	par_	4	0	ygemv	N	2048	5	2.3545	2.7112
parallel-blas-omp4	par_	4	0	ygemv	N/y2	128	5	2.6112	2.6304
parallel-blas-omp4	par_	4	0	ygemv	N/y2	256	5	2.6609	2.6520
parallel-blas-omp4	par_	4	0	ygemv	N/y2	512	5	2.6279	2.6218
parallel-blas-omp4	par_	4	0	ygemv	N/y2	1024	5	2.3632	2.3613
parallel-blas-omp4	par_	4	0	ygemv	N/y2	2048	5	2.3518	2.3361
parallel-blas-omp4	par_	4	0	ygemv	N/y-1	128	5	2.6404	2.6299
