target	routine	key	size	iters	overlay_GFs	migrated_GFs	ratio
multifloats	mgemmtr	UNN	512	10	1.4335	0.1082	13.252
multifloats	mgemmtr	UTN	64	10	0.2224	0.1043	2.131
multifloats	mgemmtr	UTN	128	10	0.4095	0.1082	3.784
multifloats	mgemmtr	UTN	256	10	0.7079	0.1096	6.458
multifloats	mgemmtr	UTN	512	10	1.1145	0.1095	10.182
multifloats	mgemmtr	UNT	64	10	0.3756	0.1055	3.560
multifloats	mgemmtr	UNT	128	10	0.6348	0.1075	5.906
multifloats	mgemmtr	UNT	256	10	1.0138	0.1085	9.345
multifloats	mgemmtr	UNT	512	10	1.4543	0.1080	13.461
multifloats	mgemmtr	LNN	64	10	0.3690	0.0993	3.718
multifloats	mgemmtr	LNN	128	10	0.6054	0.1027	5.893
multifloats	mgemmtr	LNN	256	10	1.0415	0.1086	9.592
multifloats	mgemmtr	LNN	512	10	1.5046	0.1080	13.929
multifloats	mgemmtr	LTN	64	10	0.2230	0.1064	2.096
multifloats	mgemmtr	LTN	128	10	0.4084	0.1087	3.755
multifloats	mgemmtr	LTN	256	10	0.7064	0.1064	6.639
multifloats	mgemmtr	LTN	512	10	1.1154	0.1096	10.172
multifloats	mgemmtr	LNT	64	10	0.3764	0.1058	3.556
multifloats	mgemmtr	LNT	128	10	0.6421	0.1072	5.992
multifloats	mgemmtr	LNT	256	10	1.0142	0.1084	9.354
multifloats	mgemmtr	LNT	512	10	1.4545	0.1084	13.416
multifloats	mgemv	N	128	20	1.7433	0.1038	16.802
multifloats	mgemv	N	256	20	1.5899	0.1053	15.101
multifloats	mgemv	N	512	20	1.7032	0.1085	15.696
multifloats	mgemv	N	1024	20	1.4482	0.1087	13.321
multifloats	mgemv	N	2048	20	1.5169	0.1081	14.029
multifloats	mgemv	T	128	20	1.1737	0.1101	10.663
multifloats	mgemv	T	256	20	1.2191	0.1085	11.240
multifloats	mgemv	T	512	20	1.2423	0.1106	11.235
multifloats	mgemv	T	1024	20	1.0987	0.1101	9.977
multifloats	mgemv	T	2048	20	1.0967	0.1066	10.292
multifloats	mger	-	128	20	1.1698	0.1012	11.554
multifloats	mger	-	256	20	1.2363	0.1025	12.063
multifloats	mger	-	512	20	1.2860	0.1049	12.264
multifloats	mger	-	1024	20	0.9029	0.1039	8.686
multifloats	mrot	-	64	200	2.3150	0.1186	19.517
multifloats	mrot	-	128	200	2.3708	0.1313	18.056
multifloats	mrot	-	256	200	2.2443	0.1318	17.032
multifloats	mrot	-	512	200	2.2298	0.1326	16.819
multifloats	mrot	-	1024	200	2.0301	0.1338	15.171
multifloats	mrot	-	2048	200	1.8184	0.1367	13.306
multifloats	mrot	-	4096	200	1.7145	0.1367	12.544
multifloats	mrot	-	16384	200	1.6011	0.1384	11.572
multifloats	mrot	-	65536	200	1.7709	0.1364	12.982
multifloats	mrotg	-	100000	100000	0.1892	0.0271	6.985
multifloats	mrotm	-	64	200	0.3005	0.0812	3.703
multifloats	mrotm	-	128	200	0.2942	0.0824	3.571
multifloats	mrotm	-	256	200	0.2805	0.0881	3.185
multifloats	mrotm	-	512	200	0.2900	0.0876	3.312
multifloats	mrotm	-	1024	200	0.2760	0.0882	3.131
multifloats	mrotm	-	2048	200	0.2758	0.0892	3.093
multifloats	mrotm	-	4096	200	0.2780	0.0891	3.119
multifloats	mrotm	-	16384	200	0.2816	0.0923	3.050
multifloats	mrotm	-	65536	200	0.2853	0.0921	3.097
multifloats	mrotmg	-	100000	100000	0.2310	0.0659	3.508
multifloats	msbmv	U	128	20	0.4027	0.1045	3.853
multifloats	msbmv	U	256	20	0.3613	0.1032	3.501
multifloats	msbmv	U	512	20	0.3537	0.1037	3.410
multifloats	msbmv	U	1024	20	0.3589	0.1025	3.502
multifloats	msbmv	L	128	20	0.3796	0.1061	3.577
multifloats	msbmv	L	256	20	0.3672	0.1029	3.568
multifloats	msbmv	L	512	20	0.3615	0.1014	3.565
multifloats	msbmv	L	1024	20	0.3575	0.1005	3.556
multifloats	mscal	-	64	200	1.3963	0.1545	9.039
multifloats	mscal	-	128	200	1.4571	0.1972	7.387
multifloats	mscal	-	256	200	0.8265	0.2157	3.832
multifloats	mscal	-	512	200	1.5003	0.2417	6.208
multifloats	mscal	-	1024	200	1.1494	0.2525	4.552
multifloats	mscal	-	2048	200	0.9874	0.2364	4.177
multifloats	mscal	-	4096	200	0.9323	0.2386	3.908
multifloats	mscal	-	16384	200	0.8044	0.2354	3.417
multifloats	mscal	-	65536	200	0.8001	0.2396	3.339
multifloats	mspmv	U	128	20	0.3557	0.1012	3.516
multifloats	mspmv	U	256	20	0.3664	0.1067	3.434
multifloats	mspmv	U	512	20	0.3951	0.1099	3.596
multifloats	mspmv	U	1024	20	0.4033	0.1107	3.642
multifloats	mspmv	L	128	20	0.3904	0.1100	3.549
multifloats	mspmv	L	256	20	0.4004	0.1090	3.672
multifloats	mspmv	L	512	20	0.4026	0.1113	3.617
multifloats	mspmv	L	1024	20	0.3997	0.1114	3.589
multifloats	mspr	U	128	20	0.3413	0.1017	3.357
multifloats	mspr	U	256	20	0.3409	0.1024	3.329
multifloats	mspr	U	512	20	0.3579	0.1065	3.360
multifloats	mspr	U	1024	20	0.3393	0.1067	3.181
multifloats	mspr	L	128	20	0.3563	0.1059	3.365
multifloats	mspr	L	256	20	0.3557	0.1060	3.354
multifloats	mspr	L	512	20	0.3616	0.1072	3.374
multifloats	mspr	L	1024	20	0.3330	0.1049	3.174
multifloats	mswap	-	64	200	80.0234	20.6921	3.867
multifloats	mswap	-	128	200	57.3890	19.1406	2.998
multifloats	mswap	-	256	200	92.8667	49.8904	1.861
multifloats	mswap	-	512	200	90.8393	63.6822	1.426
multifloats	mswap	-	1024	200	59.1774	52.0993	1.136
multifloats	mswap	-	2048	200	47.1256	39.4878	1.193
multifloats	mswap	-	4096	200	45.2193	40.6258	1.113
multifloats	mswap	-	16384	200	36.7812	35.7643	1.028
multifloats	mswap	-	65536	200	37.4195	37.5715	0.996
multifloats	msymm	LU	64	10	2.1169	0.1036	20.442
multifloats	msymm	LU	128	10	2.2197	0.1105	20.096
multifloats	msymm	LU	256	10	2.3871	0.1091	21.879
multifloats	msymm	LU	512	10	2.5184	0.1106	22.765
multifloats	msymm	LL	64	10	2.2000	0.1088	20.228
multifloats	msymm	LL	128	10	2.3181	0.1100	21.065
multifloats	msymm	LL	256	10	2.4497	0.1110	22.074
multifloats	msymm	LL	512	10	2.4968	0.1107	22.553
multifloats	msymm	RU	64	10	1.2094	0.1080	11.194
multifloats	msymm	RU	128	10	1.5906	0.1088	14.619
multifloats	msymm	RU	256	10	1.8314	0.1085	16.873
multifloats	msymm	RU	512	10	2.1787	0.1087	20.037
multifloats	msymm	RL	64	10	1.2137	0.1082	11.213
multifloats	msymm	RL	128	10	1.5968	0.1091	14.632
multifloats	msymm	RL	256	10	1.8422	0.1093	16.853
multifloats	msymm	RL	512	10	2.1716	0.1087	19.977
multifloats	msymv	U	128	20	1.4460	0.1045	13.838
multifloats	msymv	U	256	20	1.6910	0.1076	15.716
multifloats	msymv	U	512	20	2.0497	0.1109	18.490
multifloats	msymv	U	1024	20	2.2184	0.1107	20.036
multifloats	msymv	L	128	20	1.6757	0.1094	15.311
multifloats	msymv	L	256	20	1.9503	0.1112	17.538
multifloats	msymv	L	512	20	2.1606	0.1114	19.390
multifloats	msymv	L	1024	20	2.1841	0.1111	19.651
multifloats	msyr	U	128	20	0.3085	0.0994	3.103
multifloats	msyr	U	256	20	0.3154	0.0992	3.179
multifloats	msyr	U	512	20	0.3246	0.1011	3.212
multifloats	msyr	U	1024	20	0.2747	0.0995	2.761
multifloats	msyr	L	128	20	0.3326	0.1045	3.183
multifloats	msyr	L	256	20	0.3356	0.1041	3.225
multifloats	msyr	L	512	20	0.3329	0.1047	3.179
multifloats	msyr	L	1024	20	0.2853	0.1002	2.848
multifloats	msyrk	UN	64	10	1.1338	0.1003	11.301
multifloats	msyrk	UN	128	10	1.6171	0.1073	15.072
multifloats	msyrk	UN	256	10	2.0415	0.1063	19.200
multifloats	msyrk	UN	512	10	2.3453	0.1092	21.474
multifloats	msyrk	UT	64	10	0.6377	0.1058	6.026
multifloats	msyrk	UT	128	10	1.0132	0.1088	9.316
multifloats	msyrk	UT	256	10	1.4622	0.1095	13.348
multifloats	msyrk	UT	512	10	1.8677	0.1096	17.034
multifloats	msyrk	LN	64	10	1.2360	0.1074	11.503
multifloats	msyrk	LN	128	10	1.6848	0.1095	15.384
multifloats	msyrk	LN	256	10	2.0594	0.1105	18.633
multifloats	msyrk	LN	512	10	2.3528	0.1101	21.374
multifloats	msyrk	LT	64	10	0.6371	0.1065	5.980
multifloats	msyrk	LT	128	10	1.0186	0.1076	9.468
multifloats	msyrk	LT	256	10	1.4599	0.1096	13.322
multifloats	msyrk	LT	512	10	1.8694	0.1097	17.038
multifloats	mtbmv	UNN	128	20	0.4162	0.1074	3.875
multifloats	mtbmv	UNN	256	20	0.3913	0.1083	3.612
multifloats	mtbmv	UNN	512	20	0.3603	0.1076	3.348
multifloats	mtbmv	UNN	1024	20	0.3604	0.1077	3.347
multifloats	mtbmv	UTN	128	20	0.2572	0.1118	2.300
multifloats	mtbmv	UTN	256	20	0.2490	0.1076	2.315
multifloats	mtbmv	UTN	512	20	0.2389	0.1095	2.183
multifloats	mtbmv	UTN	1024	20	0.2417	0.1123	2.152
multifloats	mtbmv	LNN	128	20	0.4150	0.1197	3.468
multifloats	mtbmv	LNN	256	20	0.4006	0.1139	3.516
multifloats	mtbmv	LNN	512	20	0.3848	0.1148	3.351
multifloats	mtbmv	LNN	1024	20	0.3668	0.1117	3.284
multifloats	mtbmv	LTN	128	20	0.2589	0.1166	2.219
multifloats	mtbmv	LTN	256	20	0.2489	0.1132	2.198
multifloats	mtbmv	LTN	512	20	0.2450	0.1114	2.199
multifloats	mtbmv	LTN	1024	20	0.2420	0.1105	2.189
multifloats	mtbsv	UNN	128	20	0.9212	0.1743	5.286
multifloats	mtbsv	UNN	256	20	1.1706	0.1963	5.964
multifloats	mtbsv	UNN	512	20	1.0624	0.2093	5.075
multifloats	mtbsv	UNN	1024	20	1.2416	0.2112	5.880
multifloats	mtbsv	UTN	128	20	0.6623	0.1745	3.795
multifloats	mtbsv	UTN	256	20	0.9603	0.1857	5.171
multifloats	mtbsv	UTN	512	20	1.1647	0.1959	5.945
multifloats	mtbsv	UTN	1024	20	1.4107	0.1993	7.080
multifloats	mtbsv	LNN	128	20	0.7834	0.1786	4.387
multifloats	mtbsv	LNN	256	20	1.0453	0.1914	5.462
multifloats	mtbsv	LNN	512	20	1.2509	0.2042	6.127
multifloats	mtbsv	LNN	1024	20	1.3503	0.2127	6.348
multifloats	mtbsv	LTN	128	20	0.4989	0.1800	2.771
multifloats	mtbsv	LTN	256	20	0.9586	0.1936	4.953
multifloats	mtbsv	LTN	512	20	1.0837	0.1985	5.460
multifloats	mtbsv	LTN	1024	20	1.1021	0.2094	5.263
multifloats	mtpmv	UNN	128	20	0.3529	0.1047	3.370
multifloats	mtpmv	UNN	256	20	0.3621	0.1056	3.428
multifloats	mtpmv	UNN	512	20	0.3849	0.1068	3.603
multifloats	mtpmv	UNN	1024	20	0.2242	0.1051	2.132
multifloats	mtpmv	UTN	128	20	0.2315	0.1057	2.190
multifloats	mtpmv	UTN	256	20	0.2222	0.1115	1.993
multifloats	mtpmv	UTN	512	20	0.2284	0.1112	2.055
multifloats	mtpmv	UTN	1024	20	0.2273	0.1109	2.050
multifloats	mtpmv	LNN	128	20	0.4013	0.1119	3.587
multifloats	mtpmv	LNN	256	20	0.3972	0.1118	3.552
multifloats	mtpmv	LNN	512	20	0.4015	0.1120	3.586
multifloats	mtpmv	LNN	1024	20	0.3979	0.1110	3.586
multifloats	mtpmv	LTN	128	20	0.2301	0.1115	2.064
multifloats	mtpmv	LTN	256	20	0.2278	0.1111	2.050
multifloats	mtpmv	LTN	512	20	0.2282	0.1113	2.050
multifloats	mtpmv	LTN	1024	20	0.2270	0.1110	2.046
multifloats	mtpsv	UNN	128	20	0.5788	0.1452	3.987
multifloats	mtpsv	UNN	256	20	0.8338	0.1754	4.752
multifloats	mtpsv	UNN	512	20	1.0030	0.1952	5.138
multifloats	mtpsv	UNN	1024	20	1.3794	0.2135	6.461
multifloats	mtpsv	UTN	128	20	0.5079	0.1641	3.095
multifloats	mtpsv	UTN	256	20	0.7560	0.1904	3.970
multifloats	mtpsv	UTN	512	20	1.0779	0.2083	5.176
multifloats	mtpsv	UTN	1024	20	1.3397	0.2175	6.161
multifloats	mtpsv	LNN	128	20	0.5999	0.1499	4.002
multifloats	mtpsv	LNN	256	20	0.9414	0.1893	4.974
multifloats	mtpsv	LNN	512	20	1.1990	0.2048	5.853
multifloats	mtpsv	LNN	1024	20	1.3976	0.2235	6.254
multifloats	mtpsv	LTN	128	20	0.4885	0.1626	3.005
multifloats	mtpsv	LTN	256	20	0.7118	0.1883	3.780
multifloats	mtpsv	LTN	512	20	0.8878	0.2015	4.405
multifloats	mtpsv	LTN	1024	20	1.1263	0.2156	5.224
multifloats	mtrmm	LUNN	64	10	2.3127	0.1050	22.030
multifloats	mtrmm	LUNN	128	10	2.3979	0.1094	21.922
multifloats	mtrmm	LUNN	256	10	2.4994	0.1097	22.782
multifloats	mtrmm	LUNN	512	10	2.6704	0.1093	24.423
multifloats	mtrmm	LUTN	64	10	1.3372	0.1098	12.177
multifloats	mtrmm	LUTN	128	10	1.7593	0.0934	18.836
multifloats	mtrmm	LUTN	256	10	2.1334	0.1104	19.322
multifloats	mtrmm	LUTN	512	10	2.3633	0.1099	21.503
multifloats	mtrmm	LLNN	64	10	2.4756	0.1097	22.562
multifloats	mtrmm	LLNN	128	10	2.5456	0.1112	22.893
multifloats	mtrmm	LLNN	256	10	2.5956	0.1113	23.323
multifloats	mtrmm	LLNN	512	10	2.6580	0.1110	23.946
multifloats	mtrmm	LLTN	64	10	1.3437	0.1099	12.231
multifloats	mtrmm	LLTN	128	10	1.7571	0.1104	15.915
multifloats	mtrmm	LLTN	256	10	2.1363	0.1105	19.333
multifloats	mtrmm	LLTN	512	10	2.3756	0.1099	21.621
multifloats	mtrmm	RUNN	64	10	1.2548	0.1099	11.413
multifloats	mtrmm	RUNN	128	10	1.7134	0.1103	15.538
multifloats	mtrmm	RUNN	256	10	2.0482	0.1100	18.626
multifloats	mtrmm	RUNN	512	10	2.3376	0.1096	21.326
multifloats	mtrmm	RUTN	64	10	1.2384	0.1117	11.083
multifloats	mtrmm	RUTN	128	10	1.6470	0.1112	14.811
multifloats	mtrmm	RUTN	256	10	2.0116	0.1113	18.072
multifloats	mtrmm	RUTN	512	10	2.3064	0.1107	20.826
multifloats	mtrmm	RLNN	64	10	1.2686	0.1098	11.552
multifloats	mtrmm	RLNN	128	10	1.7095	0.1100	15.545
multifloats	mtrmm	RLNN	256	10	2.0554	0.1100	18.684
multifloats	mtrmm	RLNN	512	10	2.3402	0.1097	21.342
multifloats	mtrmm	RLTN	64	10	1.2414	0.1114	11.146
multifloats	mtrmm	RLTN	128	10	1.6657	0.1114	14.951
multifloats	mtrmm	RLTN	256	10	2.0005	0.1113	17.975
multifloats	mtrmm	RLTN	512	10	2.2069	0.1109	19.906
multifloats	mtrmv	UNN	128	20	0.3585	0.1049	3.418
multifloats	mtrmv	UNN	256	20	0.3679	0.1052	3.496
multifloats	mtrmv	UNN	512	20	0.3852	0.1106	3.483
multifloats	mtrmv	UNN	1024	20	0.3857	0.1102	3.500
multifloats	mtrmv	UTN	128	20	0.2241	0.1076	2.083
multifloats	mtrmv	UTN	256	20	0.2232	0.1112	2.007
multifloats	mtrmv	UTN	512	20	0.2253	0.1114	2.023
multifloats	mtrmv	UTN	1024	20	0.2252	0.1103	2.041
multifloats	mtrmv	LNN	128	20	0.3773	0.1057	3.568
multifloats	mtrmv	LNN	256	20	0.3695	0.1090	3.389
multifloats	mtrmv	LNN	512	20	0.3757	0.1095	3.432
multifloats	mtrmv	LNN	1024	20	0.3911	0.1100	3.555
multifloats	mtrmv	LTN	128	20	0.2316	0.1114	2.078
multifloats	mtrmv	LTN	256	20	0.2291	0.1112	2.061
multifloats	mtrmv	LTN	512	20	0.2263	0.1113	2.034
multifloats	mtrmv	LTN	1024	20	0.2266	0.1105	2.050
multifloats	mtrsm	LUNN	64	10	0.4150	0.1175	3.532
multifloats	mtrsm	LUNN	128	10	2.1252	0.1521	13.972
multifloats	mtrsm	LUNN	256	10	2.4185	0.1836	13.175
multifloats	mtrsm	LUNN	512	10	2.6648	0.2015	13.226
multifloats	mtrsm	LUTN	64	10	0.2950	0.1287	2.293
multifloats	mtrsm	LUTN	128	10	1.7192	0.1468	11.711
multifloats	mtrsm	LUTN	256	10	2.1332	0.1823	11.704
multifloats	mtrsm	LUTN	512	10	2.4224	0.2024	11.970
multifloats	mtrsm	LLNN	64	10	0.4800	0.1314	3.653
multifloats	mtrsm	LLNN	128	10	2.2603	0.1596	14.164
multifloats	mtrsm	LLNN	256	10	2.5396	0.1869	13.585
multifloats	mtrsm	LLNN	512	10	2.6549	0.2073	12.804
multifloats	mtrsm	LLTN	64	10	0.5334	0.1694	3.149
multifloats	mtrsm	LLTN	128	10	1.6326	0.1984	8.231
multifloats	mtrsm	LLTN	256	10	2.0708	0.2216	9.346
multifloats	mtrsm	LLTN	512	10	2.3887	0.2302	10.376
multifloats	mtrsm	RUNN	64	10	1.2717	0.1335	9.523
multifloats	mtrsm	RUNN	128	10	1.2377	0.1511	8.189
multifloats	mtrsm	RUNN	256	10	1.0638	0.1867	5.699
multifloats	mtrsm	RUNN	512	10	1.0501	0.2068	5.078
multifloats	mtrsm	RUTN	64	10	1.4877	0.1254	11.861
multifloats	mtrsm	RUTN	128	10	1.3623	0.1540	8.847
multifloats	mtrsm	RUTN	256	10	1.1021	0.1830	6.022
multifloats	mtrsm	RUTN	512	10	1.0908	0.1983	5.502
multifloats	mtrsm	RLNN	64	10	1.1763	0.1743	6.749
multifloats	mtrsm	RLNN	128	10	1.2341	0.2001	6.167
multifloats	mtrsm	RLNN	256	10	1.0694	0.2216	4.825
multifloats	mtrsm	RLNN	512	10	1.0595	0.2289	4.628
multifloats	mtrsm	RLTN	64	10	1.4471	0.1313	11.022
multifloats	mtrsm	RLTN	128	10	1.3735	0.1588	8.649
multifloats	mtrsm	RLTN	256	10	1.0689	0.1804	5.925
multifloats	mtrsm	RLTN	512	10	1.0499	0.2042	5.142
multifloats	mtrsv	UNN	128	20	1.4144	0.1472	9.612
multifloats	mtrsv	UNN	256	20	1.3861	0.1734	7.993
multifloats	mtrsv	UNN	512	20	1.4252	0.1940	7.348
multifloats	mtrsv	UNN	1024	20	1.4274	0.2154	6.625
multifloats	mtrsv	UTN	128	20	1.1106	0.1450	7.660
multifloats	mtrsv	UTN	256	20	1.1850	0.1797	6.593
multifloats	mtrsv	UTN	512	20	1.2081	0.1972	6.126
multifloats	mtrsv	UTN	1024	20	1.1902	0.2152	5.530
multifloats	mtrsv	LNN	128	20	1.7174	0.1589	10.809
multifloats	mtrsv	LNN	256	20	1.7718	0.1857	9.541
multifloats	mtrsv	LNN	512	20	1.8609	0.2099	8.865
multifloats	mtrsv	LNN	1024	20	1.6761	0.2222	7.543
multifloats	mtrsv	LTN	128	20	1.0268	0.1498	6.853
multifloats	mtrsv	LTN	256	20	1.1408	0.1761	6.478
multifloats	mtrsv	LTN	512	20	1.2066	0.2032	5.937
multifloats	mtrsv	LTN	1024	20	1.1214	0.2105	5.327
multifloats	mwasum	-	64	200	1.1797	0.0084	140.983
multifloats	mwasum	-	128	200	1.3500	0.0084	160.428
multifloats	mwasum	-	256	200	1.1200	0.0085	131.764
multifloats	mwasum	-	512	200	1.4946	0.0090	166.484
multifloats	mwasum	-	1024	200	1.5081	0.0089	169.529
multifloats	mwasum	-	2048	200	1.4425	0.0088	163.005
multifloats	mwasum	-	4096	200	1.4825	0.0090	165.351
multifloats	mwasum	-	16384	200	1.3351	0.0090	148.714
multifloats	mwasum	-	65536	200	1.3330	0.0088	150.674
multifloats	waxpy	-	64	200	2.2863	0.1570	14.560
multifloats	waxpy	-	128	200	2.3140	0.1719	13.464
multifloats	waxpy	-	256	200	1.5716	0.1763	8.914
multifloats	waxpy	-	512	200	1.9659	0.1759	11.174
multifloats	waxpy	-	1024	200	2.1519	0.1775	12.126
multifloats	waxpy	-	2048	200	1.9818	0.1840	10.771
multifloats	waxpy	-	4096	200	2.1540	0.1852	11.631
multifloats	waxpy	-	16384	200	2.2166	0.1864	11.892
multifloats	waxpy	-	65536	200	2.2624	0.1880	12.035
multifloats	wcopy	-	64	200	139.5809	22.2712	6.267
multifloats	wcopy	-	128	200	142.0003	38.5815	3.681
multifloats	wcopy	-	256	200	142.0373	61.1800	2.322
multifloats	wcopy	-	512	200	88.0754	61.4750	1.433
multifloats	wcopy	-	1024	200	46.2608	52.7867	0.876
multifloats	wcopy	-	2048	200	50.6364	54.2972	0.933
multifloats	wcopy	-	4096	200	43.5647	41.5768	1.048
multifloats	wcopy	-	16384	200	35.1189	34.9842	1.004
multifloats	wcopy	-	65536	200	35.8164	35.7039	1.003
multifloats	wdotc	-	64	200	1.7152	0.1592	10.773
multifloats	wdotc	-	128	200	1.9820	0.1565	12.668
multifloats	wdotc	-	256	200	2.0453	0.1596	12.818
multifloats	wdotc	-	512	200	1.6209	0.1617	10.024
multifloats	wdotc	-	1024	200	1.7982	0.1610	11.166
multifloats	wdotc	-	2048	200	1.8609	0.1692	10.997
multifloats	wdotc	-	4096	200	1.8323	0.1669	10.976
multifloats	wdotc	-	16384	200	1.9899	0.1689	11.780
multifloats	wdotc	-	65536	200	2.0401	0.1677	12.169
multifloats	wdotu	-	64	200	1.8742	0.1664	11.263
multifloats	wdotu	-	128	200	1.9996	0.1576	12.684
multifloats	wdotu	-	256	200	2.0574	0.1629	12.627
multifloats	wdotu	-	512	200	1.8050	0.1689	10.689
multifloats	wdotu	-	1024	200	1.9460	0.1643	11.844
multifloats	wdotu	-	2048	200	1.8890	0.1735	10.887
multifloats	wdotu	-	4096	200	1.8657	0.1728	10.795
multifloats	wdotu	-	16384	200	1.8211	0.1754	10.386
multifloats	wdotu	-	65536	200	2.0837	0.1752	11.894
multifloats	wgbmv	N	128	20	0.3544	0.1651	2.147
multifloats	wgbmv	N	256	20	0.3486	0.1587	2.196
multifloats	wgbmv	N	512	20	0.3572	0.1639	2.180
multifloats	wgbmv	N	1024	20	0.3608	0.1637	2.204
multifloats	wgbmv	T	128	20	0.3604	0.1678	2.148
multifloats	wgbmv	T	256	20	0.3499	0.1643	2.129
multifloats	wgbmv	T	512	20	0.3528	0.1658	2.128
multifloats	wgbmv	T	1024	20	0.3500	0.1624	2.155
multifloats	wgbmv	C	128	20	0.3701	0.1651	2.241
multifloats	wgbmv	C	256	20	0.3656	0.1594	2.293
multifloats	wgbmv	C	512	20	0.3597	0.1587	2.267
multifloats	wgbmv	C	1024	20	0.3567	0.1589	2.245
multifloats	wgemm	NN	64	10	2.0336	0.1621	12.545
multifloats	wgemm	NN	128	10	2.0704	0.1685	12.289
multifloats	wgemm	NN	256	10	2.1645	0.1679	12.891
multifloats	wgemm	NN	512	10	2.1781	0.1681	12.953
multifloats	wgemm	TN	64	10	2.3720	0.1665	14.250
multifloats	wgemm	TN	128	10	2.1014	0.1684	12.478
multifloats	wgemm	TN	256	10	2.1682	0.1683	12.885
multifloats	wgemm	TN	512	10	2.2202	0.1680	13.213
multifloats	wgemm	NT	64	10	2.2089	0.1659	13.313
multifloats	wgemm	NT	128	10	2.2009	0.1683	13.078
multifloats	wgemm	NT	256	10	2.1963	0.1677	13.095
multifloats	wgemm	NT	512	10	2.0990	0.1680	12.493
multifloats	wgemm	TT	64	10	2.3244	0.1661	13.997
multifloats	wgemm	TT	128	10	2.1287	0.1633	13.038
multifloats	wgemm	TT	256	10	2.0100	0.1632	12.317
multifloats	wgemm	TT	512	10	2.1606	0.1622	13.320
multifloats	wgemm	CN	64	10	2.1687	0.1593	13.615
multifloats	wgemm	CN	128	10	2.1547	0.1575	13.681
multifloats	wgemm	CN	256	10	2.1607	0.1606	13.455
multifloats	wgemm	CN	512	10	2.1713	0.1610	13.488
multifloats	wgemm	NC	64	10	2.3049	0.1647	13.997
multifloats	wgemm	NC	128	10	2.1039	0.1667	12.623
multifloats	wgemm	NC	256	10	2.2803	0.1662	13.723
multifloats	wgemm	NC	512	10	2.1431	0.1665	12.871
multifloats	wgemmtr	UNN	64	10	0.3600	0.1568	2.296
multifloats	wgemmtr	UNN	128	10	0.6176	0.1671	3.695
multifloats	wgemmtr	UNN	256	10	0.9023	0.1695	5.323
multifloats	wgemmtr	UNN	512	10	1.3604	0.1691	8.045
multifloats	wgemmtr	UTN	64	10	0.3575	0.1643	2.176
multifloats	wgemmtr	UTN	128	10	0.6180	0.1678	3.683
multifloats	wgemmtr	UTN	256	10	0.9705	0.1668	5.820
multifloats	wgemmtr	UTN	512	10	1.3634	0.1686	8.084
multifloats	wgemmtr	UNT	64	10	0.3602	0.1635	2.202
multifloats	wgemmtr	UNT	128	10	0.6134	0.1668	3.678
multifloats	wgemmtr	UNT	256	10	0.9658	0.1660	5.817
multifloats	wgemmtr	UNT	512	10	1.3435	0.1682	7.987
multifloats	wgemmtr	LNN	64	10	0.3638	0.1648	2.208
multifloats	wgemmtr	LNN	128	10	0.6231	0.1673	3.723
multifloats	wgemmtr	LNN	256	10	0.9712	0.1668	5.821
multifloats	wgemmtr	LNN	512	10	1.3408	0.1692	7.924
multifloats	wgemmtr	LTN	64	10	0.3534	0.1651	2.141
multifloats	wgemmtr	LTN	128	10	0.6229	0.1676	3.716
multifloats	wgemmtr	LTN	256	10	0.9616	0.1670	5.757
multifloats	wgemmtr	LTN	512	10	1.3359	0.1686	7.925
multifloats	wgemmtr	LNT	64	10	0.3605	0.1637	2.202
multifloats	wgemmtr	LNT	128	10	0.6179	0.1664	3.713
multifloats	wgemmtr	LNT	256	10	0.9555	0.1658	5.764
multifloats	wgemmtr	LNT	512	10	1.3216	0.1687	7.835
multifloats	wgemv	N	128	20	1.9919	0.1601	12.444
multifloats	wgemv	N	256	20	2.3823	0.1647	14.464
multifloats	wgemv	N	512	20	2.5464	0.1710	14.889
multifloats	wgemv	N	1024	20	2.2090	0.1707	12.942
multifloats	wgemv	N	2048	20	2.1967	0.1673	13.134
multifloats	wgemv	T	128	20	2.3311	0.1678	13.890
multifloats	wgemv	T	256	20	2.4922	0.1654	15.072
multifloats	wgemv	T	512	20	2.5171	0.1712	14.701
multifloats	wgemv	T	1024	20	2.1561	0.1702	12.667
multifloats	wgemv	T	2048	20	2.1916	0.1670	13.120
multifloats	wgemv	C	128	20	2.2939	0.1608	14.267
multifloats	wgemv	C	256	20	2.2017	0.1606	13.713
multifloats	wgemv	C	512	20	2.4953	0.1644	15.175
multifloats	wgemv	C	1024	20	2.1552	0.1634	13.189
multifloats	wgemv	C	2048	20	2.1487	0.1630	13.181
multifloats	wgerc	-	128	20	1.7061	0.1511	11.291
multifloats	wgerc	-	256	20	1.8423	0.1586	11.612
multifloats	wgerc	-	512	20	1.5400	0.1630	9.445
multifloats	wgerc	-	1024	20	1.3963	0.1608	8.682
multifloats	wgeru	-	128	20	1.6908	0.1454	11.626
multifloats	wgeru	-	256	20	1.8377	0.1618	11.358
multifloats	wgeru	-	512	20	1.5201	0.1647	9.230
multifloats	wgeru	-	1024	20	1.3971	0.1620	8.622
multifloats	whbmv	U	128	20	0.3285	0.1463	2.246
multifloats	whbmv	U	256	20	0.3255	0.1533	2.123
multifloats	whbmv	U	512	20	0.3265	0.1578	2.069
multifloats	whbmv	U	1024	20	0.3248	0.1572	2.067
multifloats	whbmv	L	128	20	0.3550	0.1637	2.169
